cbp_957 7.37307e-07 8.57254e-10
cbp_1057 5.42842e-07 7.22398e-10
cbp_984 7.54876e-07 1.03164e-09
cbp_914 9.05784e-07 5.67386e-10
cbp_785 5.36671e-07 4.49847e-11
cbp_1033 7.48891e-07 9.32461e-10
cbp_1039 7.80301e-07 8.67886e-10
cbp_934 8.60724e-07 8.08258e-10
cbp_925 8.74945e-07 6.97107e-10
cbp_776 5.39707e-07 6.92002e-11
cbp_965 9.24426e-07 8.15419e-10
cbp_966 9.05215e-07 6.37797e-10
cbp_761 5.82243e-07 9.54874e-11
cbp_1030 7.72279e-07 8.84156e-10
cbp_1005 8.86189e-07 1.01756e-09
cbp_930 9.59366e-07 7.68058e-10
cbp_1045 8.03548e-07 8.81659e-10
cbp_1055 2.61453e-07 2.03140e-10
cbp_1034 7.09993e-07 1.03501e-09
cbp_929 8.69944e-07 8.56486e-10
cbp_1017 9.25084e-07 7.70609e-10
cbp_932 8.84070e-07 7.94964e-10
cbp_1037 7.59543e-07 1.00751e-09
cbp_962 8.35424e-07 7.18297e-10
cbp_1013 8.12105e-07 7.62989e-10
cbp_778 5.83271e-07 6.54887e-11
cbp_794 5.73514e-07 6.16418e-11
cbp_980 7.36774e-07 9.39253e-10
cbp_1027 7.70982e-07 8.20391e-10
cbp_946 8.40013e-07 9.08411e-10
cbp_1053 1.16423e-07 6.19429e-11
cbp_919 9.82977e-07 5.52630e-10
cbp_797 5.63583e-07 5.84348e-11
cbp_1035 8.07061e-07 1.14326e-09
cbp_900 8.80437e-07 6.64592e-10
cbp_983 7.40690e-07 9.92717e-10
cbp_947 9.20737e-07 8.37332e-10
cbp_959 8.63174e-07 8.26735e-10
cbp_1052 7.14103e-08 2.36381e-11
cbp_795 5.45032e-07 5.75025e-11
cbp_973 8.24841e-07 6.93011e-10
cbp_1029 8.04442e-07 1.02176e-09
cbp_800 5.38693e-07 5.71827e-11
cbp_1007 7.95029e-07 8.64031e-10
cbp_949 8.75443e-07 3.82531e-10
cbp_1016 8.83374e-07 8.72736e-10
cbp_1049 8.81353e-07 7.60357e-10
cbp_798 5.47695e-07 6.38670e-11
cbp_791 4.78823e-07 3.75858e-11
cbp_774 5.59052e-07 6.00606e-11
cbp_906 8.08184e-07 6.00802e-10
cbp_920 9.51204e-07 4.14039e-10
cbp_1018 8.97541e-07 6.40830e-10
cbp_1004 7.68876e-07 8.09858e-10
cbp_913 9.15144e-07 8.03249e-10
cbp_1001 7.60833e-07 9.60709e-10
cbp_787 5.68847e-07 5.23793e-11
cbp_1012 8.72897e-07 9.44083e-10
cbp_1026 8.47692e-07 7.16015e-10
cbp_987 8.47492e-07 9.55173e-10
cbp_991 7.70437e-07 1.04203e-09
cbp_992 7.82022e-07 9.76242e-10
cbp_994 8.98675e-07 8.89368e-10
cbp_996 8.24131e-07 7.36035e-10
cbp_997 8.26365e-07 8.75057e-10
cbp_998 8.06567e-07 8.17033e-10
